post_id,platform,content_type,topic,language,region,Post_date,post_hour,sentiment_score,views,likes,comments,shares,engagement_rate,viral
4980,Instagram,carousel,Health,FR,US,2025-08-03,18,0.23,296674,41442,15939,6375,0.2149,Yes
4981,Instagram,story,Lifestyle,PT,FR,2025-09-23,18,-0.16,76455,5075,1952,780,0.1022,Yes
4982,Instagram,feed,Food,FR,US,2025-10-25,19,0.58,283325,7390,2842,1137,0.0401,No
4983,Instagram,story,Food,DE,DE,2025-10-25,13,0.91,110573,17358,6676,2670,0.2415,Yes
4984,Instagram,reel,Fashion,ES,JP,2025-04-22,13,0.61,139904,6163,2370,948,0.0678,No
4985,Instagram,image,Education,ES,MX,2025-08-19,10,0.82,410769,16274,6259,2503,0.061,No
4986,Instagram,image,Food,DE,AU,2025-06-05,21,0.72,478730,39403,15155,6062,0.1266,Yes
4987,Instagram,carousel,Sports,DE,JP,2025-04-23,08,0.89,309474,48063,18486,7394,0.2389,Yes
4988,Instagram,reel,Technology,HI,DE,2025-05-12,18,0.82,189208,9057,3483,1393,0.0736,No
4989,Instagram,reel,Entertainment,EN,JP,2025-11-29,20,0.72,36070,2451,943,377,0.1046,Yes
4990,Instagram,story,Health,JA,UK,2025-08-02,19,0.7,490988,8328,3203,1281,0.0261,No
4991,Instagram,reel,Fashion,JA,MX,2025-04-25,16,0.59,144221,15041,5785,2314,0.1605,Yes
4992,Instagram,carousel,Business,EN,BR,2025-05-26,19,0.62,201693,15047,5787,2315,0.1148,Yes
4993,Instagram,story,Travel,FR,JP,2025-04-06,05,0.48,125965,15706,6041,2416,0.1918,Yes
4994,Instagram,story,Technology,ES,AU,2025-08-10,22,0.56,427973,27103,10424,4169,0.0974,No
4995,Instagram,feed,Lifestyle,ES,AU,2025-12-09,18,0.69,177944,25539,9822,3929,0.2208,Yes
4996,Instagram,story,Education,DE,MX,2025-09-29,18,-0.14,219674,23642,9093,3637,0.1656,Yes
4997,Instagram,feed,Technology,JA,DE,2025-10-21,19,0.86,467166,14252,5481,2192,0.0469,No
4998,Instagram,story,Sports,PT,DE,2025-02-06,10,-0.78,334859,4373,1682,672,0.0201,No
4999,Instagram,reel,Entertainment,EN,FR,2025-05-27,19,-0.12,417648,60794,23382,9353,0.2239,Yes
5000,Instagram,reel,Education,EN,BR,2025-02-22,18,0.46,230117,31353,12059,4823,0.2096,Yes
5001,Medium,story,Travel,HI,US,2025-09-26,10,0.48,60871,8750,3365,1346,0.2212,Yes
5002,Medium,article,Travel,DE,MX,2025-08-30,13,0.91,58010,8017,3083,1233,0.2126,Yes
5003,Medium,article,Health,JA,IN,2025-07-18,10,-0.03,22354,2495,959,383,0.1718,Yes
5004,Medium,story,Education,HI,MX,2025-08-15,02,0.92,96409,6089,2342,936,0.0972,No
5005,Medium,story,Health,JA,CA,2025-08-16,21,0.84,75350,6026,2318,927,0.1231,Yes
5006,Medium,article,Business,FR,UK,2025-07-17,02,0.12,8025,351,135,54,0.0674,No
5007,Medium,story,Lifestyle,HI,IN,2025-10-05,09,0.98,54214,7216,2775,1110,0.2048,Yes
5008,Medium,article,Lifestyle,PT,CA,2025-10-07,10,0.68,10519,708,272,109,0.1037,No
5009,Medium,article,Fashion,HI,DE,2025-11-08,08,0.81,27862,2986,1148,459,0.1649,Yes
5010,Medium,story,Education,HI,MX,2025-10-07,09,0.11,13301,1459,561,224,0.1688,Yes
5011,Medium,story,Food,JA,MX,2025-05-15,23,0.96,15214,655,252,100,0.0663,No
5012,Medium,article,Business,JA,CA,2025-07-19,10,0.78,90820,12127,4664,1865,0.2054,Yes
5013,Medium,story,Travel,DE,MX,2025-04-14,11,0.61,54775,8064,3101,1240,0.2265,Yes
5014,Medium,article,Technology,DE,MX,2025-05-30,10,0.21,15732,1275,490,196,0.1247,Yes
5015,Medium,article,Health,FR,UK,2025-06-10,20,0.62,16114,2083,801,320,0.1989,Yes
5016,Medium,article,Business,UR,FR,2025-11-21,10,-0.1,7931,861,331,132,0.1673,Yes
5017,Medium,article,Technology,FR,AU,2025-05-04,06,-0.58,33361,3076,1183,473,0.1419,Yes
5018,Medium,story,Sports,JA,FR,2025-12-08,12,0.67,71192,8643,3324,1329,0.1868,Yes
5019,Medium,article,Business,EN,FR,2025-08-04,09,0.01,92884,9839,3784,1513,0.163,Yes
5020,Medium,story,Education,UR,AU,2025-03-19,10,0.94,91337,3534,1359,543,0.0595,No
5021,Medium,article,Food,PT,AU,2025-11-24,09,0.61,94172,6405,2463,985,0.1047,No
5022,Medium,article,Sports,DE,MX,2025-07-11,22,0.9,65780,2687,1033,413,0.0629,No
5023,Medium,article,Lifestyle,EN,CA,2025-10-02,09,-0.63,92258,6029,2319,927,0.1005,No
5024,Medium,story,Business,UR,AU,2025-11-06,10,0.71,46390,2414,928,371,0.0801,No
5025,Medium,story,Lifestyle,DE,JP,2025-04-19,13,0.93,10675,291,112,44,0.042,No
5026,Medium,article,Food,EN,US,2025-04-05,23,-1,12574,184,71,28,0.0226,No
5027,Medium,article,Sports,ES,IN,2025-04-01,04,-0.93,28479,1160,446,178,0.0627,No
5028,Medium,article,Fashion,FR,BR,2025-09-23,10,-0.12,30305,3263,1255,502,0.1657,Yes
5029,Medium,story,Food,PT,US,2025-01-30,09,0.43,55017,3675,1413,565,0.1028,No
5030,Medium,article,Business,DE,JP,2025-01-24,18,0.82,12973,941,362,144,0.1116,No
5031,Medium,story,Technology,HI,MX,2025-12-23,09,0.84,39482,5898,2268,907,0.2299,Yes
5032,Medium,story,Travel,HI,CA,2025-03-19,04,0.71,3389,464,178,71,0.2112,Yes
5033,Medium,story,Entertainment,ES,CA,2025-03-08,00,0.82,15189,2022,777,311,0.2048,Yes
5034,Medium,article,Travel,ES,AU,2025-02-16,09,0.86,16208,1873,720,288,0.1779,Yes
5035,Medium,story,Technology,UR,BR,2025-09-30,09,0.87,62429,8006,3079,1231,0.1973,Yes
5036,Medium,article,Lifestyle,DE,MX,2025-09-25,09,0.77,33335,2982,1147,458,0.1377,Yes
5037,Medium,article,Entertainment,JA,MX,2025-12-03,18,0.66,30843,2728,1049,419,0.1361,Yes
5038,Medium,story,Education,PT,JP,2025-02-26,09,-0.25,53025,2230,858,343,0.0647,No
5039,Medium,story,Travel,FR,CA,2025-07-10,16,0.63,32632,876,337,134,0.0413,No
5040,Medium,story,Fashion,FR,MX,2025-09-26,09,0.82,34164,2686,1033,413,0.121,Yes
5041,Medium,article,Travel,DE,DE,2025-09-01,10,0.1,51148,4819,1853,741,0.145,Yes
5042,Medium,story,Technology,JA,DE,2025-07-19,13,0.92,6042,715,275,110,0.1821,Yes
5043,Medium,article,Travel,DE,AU,2025-01-03,08,0.51,25355,2765,1063,425,0.1678,Yes
5044,Medium,article,Sports,DE,DE,2025-07-10,09,-0.41,59945,2822,1085,434,0.0725,No
5045,Medium,article,Sports,FR,JP,2025-07-06,12,0.56,85102,10999,4230,1692,0.1989,Yes
5046,Medium,article,Lifestyle,HI,FR,2025-11-30,10,0.24,26589,3084,1186,474,0.1785,Yes
5047,Medium,article,Fashion,ES,IN,2025-02-24,09,0.66,33315,3684,1417,566,0.1702,Yes
5048,Medium,story,Technology,PT,US,2025-09-26,10,0.11,93620,8073,3105,1242,0.1327,Yes
5049,Medium,article,Travel,ES,MX,2025-11-10,06,-0.12,65179,5950,2288,915,0.1404,Yes
5050,Medium,story,Technology,DE,DE,2025-12-05,06,0.81,92832,9770,3758,1503,0.1619,Yes
5051,Medium,story,Business,UR,CA,2025-11-30,10,0.55,47407,3203,1232,492,0.104,No
5052,Medium,story,Health,ES,BR,2025-03-31,14,0.83,94609,8433,3243,1297,0.1371,Yes
5053,Medium,story,Entertainment,JA,US,2025-03-16,15,0.66,98313,8407,3233,1293,0.1316,Yes
5054,Medium,story,Entertainment,UR,MX,2025-05-18,09,0.48,84130,6257,2406,962,0.1144,No
5055,Medium,story,Lifestyle,PT,DE,2025-07-05,09,0.73,20358,1398,537,215,0.1057,No
5056,Medium,story,Fashion,UR,FR,2025-07-14,22,0.94,84766,3960,1523,609,0.0719,No
5057,Medium,story,Food,UR,BR,2025-09-03,23,0.81,83102,8747,3364,1345,0.1619,Yes
5058,Medium,story,Travel,PT,FR,2025-11-18,09,0.75,23891,932,358,143,0.0601,No
5059,Medium,story,Food,FR,BR,2025-09-10,09,0.28,97807,9228,3549,1419,0.1452,Yes
5060,Medium,article,Travel,PT,AU,2025-10-04,21,0.47,22367,2921,1123,449,0.201,Yes
5061,Medium,story,Lifestyle,JA,US,2025-05-05,09,0.21,66201,2623,1009,403,0.061,No
5062,Medium,article,Travel,UR,UK,2025-11-14,10,0.68,97616,13661,5254,2101,0.2153,Yes
5063,Medium,article,Technology,HI,US,2025-03-12,10,0.58,50031,6001,2308,923,0.1845,Yes
5064,Medium,story,Technology,JA,DE,2025-01-15,08,0.47,10724,343,132,52,0.0494,No
5065,Medium,story,Business,PT,UK,2025-06-24,10,0.84,49738,5230,2011,804,0.1618,Yes
5066,Medium,article,Entertainment,EN,CA,2025-10-12,22,0.53,53796,4525,1740,696,0.1294,Yes
5067,Medium,article,Business,EN,UK,2025-07-03,10,-0.08,396,41,16,6,0.1625,Yes
5068,Medium,article,Travel,HI,BR,2025-08-02,21,-0.07,57272,6482,2493,997,0.1741,Yes
5069,Medium,story,Lifestyle,JA,IN,2025-01-02,09,0.6,33495,3629,1396,558,0.1667,Yes
5070,Medium,story,Travel,EN,MX,2025-09-10,19,0.71,86864,8115,3121,1248,0.1437,Yes
5071,Medium,article,Lifestyle,ES,AU,2025-01-08,09,0.51,41292,3923,1509,603,0.1462,Yes
5072,Medium,article,Fashion,JA,AU,2025-10-01,16,0.87,57639,2317,891,356,0.0619,No
5073,Medium,story,Technology,HI,UK,2025-08-05,10,0.66,31331,3411,1312,524,0.1676,Yes
5074,Medium,article,Fashion,ES,CA,2025-09-26,10,-0.17,89858,8459,3253,1301,0.1449,Yes
5075,Medium,story,Education,EN,BR,2025-01-19,10,0.56,17469,850,327,130,0.075,No
5076,Medium,article,Lifestyle,EN,US,2025-07-26,10,0.96,19805,1080,415,166,0.084,No
5077,Medium,story,Travel,UR,DE,2025-01-30,08,-0.17,85322,4361,1677,671,0.0786,No
5078,Medium,article,Technology,DE,AU,2025-06-26,05,0.97,20019,3328,1280,512,0.2558,Yes
5079,Medium,story,Sports,HI,UK,2025-02-01,21,0.41,52016,5336,2052,821,0.1578,Yes
5080,Medium,story,Health,DE,UK,2025-01-24,15,0.47,30400,3825,1471,588,0.1936,Yes
5081,Medium,story,Sports,FR,DE,2025-08-06,05,0.57,51529,3348,1288,515,0.1,No
5082,Medium,article,Technology,HI,BR,2025-04-12,10,-0.14,63091,6748,2595,1038,0.1646,Yes
5083,Medium,story,Travel,HI,CA,2025-02-15,10,0.77,58420,2511,966,386,0.0661,No
5084,Medium,story,Education,JA,DE,2025-07-06,09,-0.49,141,9,3,1,0.1055,No
5085,Medium,story,Entertainment,HI,IN,2025-07-26,10,0.51,18683,1479,569,227,0.1218,Yes
5086,Medium,article,Fashion,FR,MX,2025-06-16,10,0.97,10725,806,310,124,0.1156,No
5087,Medium,story,Health,JA,IN,2025-10-24,00,0.79,37696,2465,948,379,0.1006,No
5088,Medium,article,Food,PT,IN,2025-10-01,10,0.79,64287,7870,3027,1210,0.1884,Yes
5089,Medium,story,Food,DE,IN,2025-10-23,03,0.91,34448,4689,1803,721,0.2094,Yes
5090,Medium,story,Fashion,EN,UK,2025-09-26,10,0.9,14934,995,383,153,0.1026,No
5091,Medium,story,Sports,EN,US,2025-10-14,19,0.64,94965,14272,5489,2195,0.2312,Yes
5092,Medium,article,Business,EN,FR,2025-07-16,10,0.62,44598,1382,531,212,0.0477,No
5093,Medium,story,Travel,HI,DE,2025-05-05,23,0.44,86601,7463,2870,1148,0.1326,Yes
5094,Medium,article,Travel,EN,AU,2025-08-20,21,0.67,71930,10998,4230,1692,0.2353,Yes
5095,Medium,story,Lifestyle,EN,US,2025-03-02,10,0.1,50302,2129,819,327,0.0651,No
5096,Medium,story,Technology,UR,US,2025-12-21,09,0.58,36129,5279,2030,812,0.2248,Yes
5097,Medium,story,Sports,FR,IN,2025-06-18,09,0.48,57717,6140,2361,944,0.1637,Yes
5098,Medium,article,Lifestyle,DE,AU,2025-12-09,10,0.98,42238,5326,2048,819,0.194,Yes
5099,Medium,article,Sports,UR,FR,2025-08-20,09,0.98,38863,1415,544,217,0.056,No
5100,Medium,story,Business,UR,JP,2025-08-22,10,-0.18,62694,7007,2695,1078,0.172,Yes
5101,Medium,article,Entertainment,HI,UK,2025-04-06,09,0.52,16338,1313,505,202,0.1237,Yes
5102,Medium,article,Sports,FR,FR,2025-09-09,10,-0.19,60045,5678,2184,873,0.1455,Yes
5103,Medium,story,Business,FR,MX,2025-03-19,19,0.56,3767,193,74,29,0.0789,No
5104,Medium,article,Entertainment,HI,AU,2025-02-07,05,0.55,9315,409,157,63,0.0676,No
5105,Medium,article,Lifestyle,UR,FR,2025-11-17,10,0.61,21995,2744,1055,422,0.192,Yes
5106,Medium,article,Fashion,DE,CA,2025-06-23,10,0.6,4671,346,133,53,0.1143,No
5107,Medium,article,Fashion,HI,US,2025-11-11,10,0.89,63354,3930,1511,604,0.0955,No
5108,Medium,story,Entertainment,UR,MX,2025-05-18,10,0.64,66884,3297,1268,507,0.0759,No
5109,Medium,story,Food,ES,UK,2025-11-13,08,0.73,47704,5224,2009,803,0.1685,Yes
5110,Medium,story,Entertainment,EN,AU,2025-01-30,10,0.51,84282,10117,3891,1556,0.1847,Yes
5111,Medium,story,Sports,ES,CA,2025-09-13,10,0.23,58290,2396,921,368,0.0633,No
5112,Medium,article,Technology,EN,CA,2025-03-26,22,0.42,95390,9965,3833,1533,0.1607,Yes
5113,Medium,story,Entertainment,HI,DE,2025-09-29,09,0.65,40662,1975,759,303,0.0748,No
5114,Medium,story,Travel,EN,CA,2025-12-05,09,0.47,4306,536,206,82,0.1917,Yes
5115,Medium,article,Fashion,EN,DE,2025-11-25,10,0.82,70481,7170,2758,1103,0.1565,Yes
5116,Medium,article,Entertainment,JA,JP,2025-04-01,10,0.56,75161,2348,903,361,0.0481,No
5117,Medium,story,Sports,ES,AU,2025-04-29,14,0.76,69165,6950,2673,1069,0.1546,Yes
5118,Medium,story,Sports,PT,IN,2025-11-08,13,-0.07,95539,3047,1172,468,0.0491,No
5119,Medium,story,Travel,PT,MX,2025-10-31,10,0.19,116,4,1,0,0.0639,No
5120,Medium,story,Health,FR,US,2025-10-30,03,0.51,10889,1061,408,163,0.15,Yes
5121,Medium,article,Lifestyle,FR,JP,2025-06-10,15,0.07,49615,3179,1223,489,0.0986,No
5122,Medium,story,Education,EN,JP,2025-01-19,09,0.75,5014,780,300,120,0.2394,Yes
5123,Medium,article,Health,JA,UK,2025-06-06,09,0.71,72842,11227,4318,1727,0.2371,Yes
5124,Medium,article,Fashion,HI,BR,2025-06-21,04,0.81,58899,1896,729,291,0.0495,No
5125,Medium,story,Business,FR,FR,2025-10-25,10,0.98,17472,2566,987,394,0.226,Yes
5126,Medium,article,Fashion,PT,CA,2025-07-06,09,-0.29,22294,1199,461,184,0.0828,No
5127,Medium,story,Health,EN,DE,2025-10-05,21,0.85,41548,2408,926,370,0.0892,No
5128,Medium,article,Lifestyle,DE,CA,2025-02-12,10,0.47,49038,5984,2301,920,0.1878,Yes
5129,Medium,article,Food,ES,US,2025-11-19,15,0.59,49283,1316,506,202,0.0411,No
5130,Medium,story,Entertainment,UR,DE,2025-12-20,09,0.62,18730,1747,672,268,0.1436,Yes
5131,Medium,article,Entertainment,UR,US,2025-09-07,10,0.64,16480,2364,909,363,0.2207,Yes
5132,Medium,article,Health,FR,US,2025-03-31,09,0.86,27598,3510,1350,540,0.1957,Yes
5133,Medium,article,Lifestyle,PT,FR,2025-02-03,10,0.52,11665,1310,504,201,0.1728,Yes
5134,Medium,story,Lifestyle,JA,DE,2025-07-14,09,0.95,9592,1081,416,166,0.1736,Yes
5135,Medium,article,Technology,ES,DE,2025-01-09,10,0.88,24007,3166,1218,487,0.203,Yes
5136,Medium,story,Travel,ES,BR,2025-12-10,09,-0.01,10576,553,212,85,0.0805,No
5137,Medium,article,Fashion,PT,UK,2025-10-10,10,0.62,64358,8726,3356,1342,0.2086,Yes
5138,Medium,article,Sports,UR,CA,2025-02-18,09,0.86,11560,980,377,150,0.1306,Yes
5139,Medium,story,Technology,HI,JP,2025-05-17,09,0.44,55969,6993,2689,1075,0.1922,Yes
5140,Medium,story,Entertainment,UR,FR,2025-12-20,09,0.2,90115,4486,1725,690,0.0766,No
5141,Medium,article,Entertainment,UR,JP,2025-06-25,11,-0.14,63264,7731,2973,1189,0.188,Yes
5142,Medium,story,Technology,JA,DE,2025-08-24,00,0.92,57618,6040,2323,929,0.1613,Yes
5143,Medium,article,Education,FR,MX,2025-08-04,12,0.82,61446,9046,3479,1391,0.2265,Yes
5144,Medium,article,Sports,ES,IN,2025-05-14,14,0.87,45711,2318,891,356,0.078,No
5145,Medium,article,Health,JA,JP,2025-04-23,23,0.48,43085,5599,2153,861,0.1999,Yes
5146,Medium,story,Sports,JA,JP,2025-03-05,17,0.73,71594,4408,1695,678,0.0947,No
5147,Medium,story,Lifestyle,EN,BR,2025-07-09,10,0.51,91094,4139,1592,636,0.0699,No
5148,Medium,article,Fashion,PT,IN,2025-12-09,10,0.64,10097,970,373,149,0.1479,Yes
5149,Medium,story,Food,HI,MX,2025-05-09,10,0.78,99240,11776,4529,1811,0.1826,Yes
5150,Medium,article,Sports,UR,BR,2025-03-21,10,0.93,9504,1099,422,169,0.178,Yes
5151,Medium,article,Business,JA,CA,2025-08-27,20,-0.4,54369,5980,2300,920,0.1692,Yes
5152,Medium,story,Lifestyle,DE,IN,2025-01-28,09,0.56,23599,1846,710,284,0.1204,Yes
5153,Medium,story,Business,ES,JP,2025-06-10,10,0.25,70807,7992,3074,1229,0.1737,Yes
5154,Medium,story,Business,ES,BR,2025-09-25,13,0.49,40838,1376,529,211,0.0519,No
5155,Medium,story,Education,FR,CA,2025-12-23,13,0.95,29973,3929,1511,604,0.2017,Yes
5156,Medium,article,Technology,JA,CA,2025-01-31,10,0.87,34532,3167,1218,487,0.1411,Yes
5157,Medium,story,Education,DE,US,2025-02-11,23,0.47,35414,5118,1968,787,0.2224,Yes
5158,Medium,story,Education,UR,BR,2025-02-14,10,0.71,96548,11941,4592,1837,0.1903,Yes
5159,Medium,article,Fashion,PT,BR,2025-12-31,09,0.53,49628,6331,2435,974,0.1963,Yes
5160,Medium,story,Technology,UR,US,2025-05-16,04,-0.19,53172,2377,914,365,0.0688,No
5161,Medium,story,Lifestyle,PT,MX,2025-08-27,10,0.18,48234,3975,1529,611,0.1268,Yes
5162,Medium,story,Fashion,EN,JP,2025-08-20,10,0.71,44117,1944,747,299,0.0678,No
5163,Medium,story,Lifestyle,FR,CA,2025-10-09,10,0.59,86375,9543,3670,1468,0.17,Yes
5164,Medium,story,Sports,DE,DE,2025-12-30,09,0.02,47804,1497,576,230,0.0482,No
5165,Medium,article,Technology,FR,DE,2025-04-19,09,0.45,5498,659,253,101,0.1848,Yes
5166,Medium,article,Food,PT,BR,2025-04-12,12,0.42,27561,2385,917,367,0.1332,Yes
5167,Medium,article,Health,HI,CA,2025-06-21,10,0.92,73300,8208,3157,1262,0.1723,Yes
5168,Medium,article,Lifestyle,ES,MX,2025-03-30,14,-0.22,37331,2830,1088,435,0.1167,No
5169,Medium,story,Food,JA,IN,2025-02-15,13,0.73,9262,1011,389,155,0.168,Yes
5170,Medium,article,Fashion,FR,CA,2025-06-06,15,0.98,1132,73,28,11,0.1006,No
5171,Medium,story,Technology,ES,JP,2025-05-26,09,0.43,77523,2016,775,310,0.04,No
5172,Medium,article,Food,HI,BR,2025-11-08,09,0.89,65235,3461,1331,532,0.0816,No
5173,Medium,article,Food,HI,FR,2025-05-29,02,0.21,32997,2199,846,338,0.1026,No
5174,Medium,article,Food,UR,DE,2025-03-21,22,0.27,35315,1690,650,260,0.0737,No
5175,Medium,story,Lifestyle,HI,MX,2025-08-11,10,0.22,56914,2553,982,392,0.069,No
5176,Medium,story,Business,DE,MX,2025-12-26,05,0.86,6207,952,366,146,0.236,Yes
5177,Medium,story,Education,UR,DE,2025-12-30,20,0.66,21908,3237,1245,498,0.2274,Yes
5178,Medium,article,Sports,JA,BR,2025-10-11,10,0.9,18706,2957,1137,455,0.2433,Yes
5179,Medium,story,Technology,PT,CA,2025-01-20,14,0.98,45331,4464,1717,686,0.1515,Yes
5180,Medium,article,Sports,EN,AU,2025-03-23,10,-0.39,25822,1474,567,226,0.0879,No
5181,Medium,story,Travel,PT,US,2025-02-15,09,0.89,39148,2609,1003,401,0.1026,No
5182,Medium,story,Business,EN,JP,2025-09-12,09,0.43,80328,10823,4162,1665,0.2073,Yes
5183,Medium,story,Business,JA,JP,2025-06-08,10,0.83,63908,6410,2465,986,0.1543,Yes
5184,Medium,story,Food,PT,US,2025-02-01,09,0.77,89571,6415,2467,987,0.1102,No
5185,Medium,article,Travel,JA,AU,2025-10-04,10,-0.25,22283,1368,526,210,0.0945,No
5186,Medium,story,Sports,JA,CA,2025-01-19,19,0.04,73441,2351,904,361,0.0493,No
5187,Medium,article,Business,EN,DE,2025-08-13,10,-0.45,51200,5736,2206,882,0.1724,Yes
5188,Medium,article,Business,ES,BR,2025-09-30,12,-0.15,83629,7026,2702,1081,0.1293,Yes
5189,Medium,story,Technology,PT,UK,2025-06-19,10,0.52,58535,2124,817,326,0.0559,No
5190,Medium,article,Fashion,DE,BR,2025-05-01,06,0.99,43308,2767,1064,425,0.0983,No
5191,Medium,story,Fashion,JA,US,2025-09-26,10,0.56,41623,5475,2106,842,0.2024,Yes
5192,Medium,story,Business,HI,US,2025-10-03,09,0.24,38788,3938,1514,605,0.1562,Yes
5193,Medium,story,Entertainment,HI,UK,2025-02-10,10,0.89,95771,15548,5980,2392,0.2498,Yes
5194,Medium,story,Travel,FR,DE,2025-06-26,10,0.74,58702,3261,1254,501,0.0855,No
5195,Medium,article,Entertainment,JA,DE,2025-08-18,11,0.92,88098,8372,3220,1288,0.1462,Yes
5196,Medium,article,Business,HI,UK,2025-04-22,13,0.93,30507,923,355,142,0.0466,No
5197,Medium,story,Technology,UR,JP,2025-06-20,09,0.8,84828,9727,3741,1496,0.1764,Yes
5198,Medium,article,Education,DE,CA,2025-05-07,10,0.87,58700,5789,2226,890,0.1517,Yes
5199,Medium,story,Lifestyle,FR,CA,2025-08-25,12,0.08,46640,6175,2375,950,0.2037,Yes
5200,Medium,story,Sports,EN,AU,2025-06-02,23,0.47,56807,6268,2411,964,0.1698,Yes
5201,Medium,article,Technology,DE,FR,2025-03-31,09,0.14,11019,810,311,124,0.1132,No
5202,Medium,story,Entertainment,FR,FR,2025-05-13,10,0.82,62156,3237,1245,498,0.0801,No
5203,Medium,story,Fashion,PT,DE,2025-02-22,09,0.41,36893,4288,1649,659,0.1788,Yes
5204,Medium,story,Travel,HI,JP,2025-04-26,20,0.54,51356,1193,459,183,0.0358,No
5205,Medium,article,Food,ES,US,2025-11-02,16,0.22,66003,5138,1976,790,0.1198,No
5206,Medium,story,Technology,ES,MX,2025-02-04,10,0.79,35199,2474,951,380,0.1082,No
5207,Medium,story,Fashion,FR,US,2025-09-02,09,0.71,61909,3667,1410,564,0.0911,No
5208,Medium,story,Travel,PT,MX,2025-10-30,09,0.66,20344,2382,916,366,0.1802,Yes
5209,Medium,article,Lifestyle,HI,FR,2025-07-10,10,0.63,16451,1376,529,211,0.1287,Yes
5210,Medium,story,Health,ES,FR,2025-11-04,06,0.29,65444,8836,3398,1359,0.2077,Yes
5211,Medium,article,Travel,EN,US,2025-12-07,09,0.77,77994,10567,4064,1625,0.2085,Yes
5212,Medium,article,Business,ES,MX,2025-12-09,10,0.53,14237,889,342,136,0.0962,No
5213,Medium,article,Fashion,EN,DE,2025-02-06,16,0.57,91757,6953,2674,1069,0.1166,No
5214,Medium,story,Education,EN,UK,2025-08-11,20,0.42,49762,3516,1352,541,0.1087,No
5215,Medium,article,Education,ES,JP,2025-02-20,14,-0.03,90520,5508,2118,847,0.0936,No
5216,Medium,story,Lifestyle,PT,CA,2025-09-09,10,0,47962,3313,1274,509,0.1063,No
5217,Medium,story,Health,HI,FR,2025-11-27,10,0.46,82991,5982,2301,920,0.1109,No
5218,Medium,article,Entertainment,DE,FR,2025-06-14,10,0.26,36025,3582,1377,551,0.153,Yes
5219,Medium,article,Business,PT,BR,2025-02-10,14,-0.3,60253,1166,448,179,0.0298,No
5220,Medium,story,Technology,HI,UK,2025-07-07,10,0.94,43200,7129,2742,1096,0.2539,Yes
5221,Medium,story,Sports,PT,FR,2025-08-12,09,0.99,79666,8417,3237,1295,0.1626,Yes
5222,Medium,story,Education,HI,JP,2025-05-17,06,0.64,27009,3020,1161,464,0.1721,Yes
5223,Medium,story,Lifestyle,DE,BR,2025-03-18,02,0.91,98990,13579,5222,2089,0.2111,Yes
5224,Medium,story,Food,PT,BR,2025-02-13,13,0.46,79560,11048,4249,1699,0.2136,Yes
5225,Medium,story,Lifestyle,EN,BR,2025-11-06,07,0.55,37695,2991,1150,460,0.1221,Yes
5226,Medium,article,Health,PT,DE,2025-06-29,10,0.8,12413,1644,632,253,0.2039,Yes
5227,Medium,story,Travel,DE,JP,2025-10-15,09,-0.18,978,76,29,11,0.1206,Yes
5228,Medium,story,Sports,PT,AU,2025-12-10,01,0.03,8271,562,216,86,0.1046,No
5229,Medium,story,Entertainment,PT,AU,2025-09-14,13,0.07,38801,1056,406,162,0.0419,No
5230,Medium,article,Fashion,ES,FR,2025-06-14,10,0.56,94263,12484,4801,1920,0.2038,Yes
5231,Medium,article,Lifestyle,JA,BR,2025-05-20,10,0.24,52836,2355,906,362,0.0686,No
5232,Medium,article,Entertainment,DE,MX,2025-01-06,20,-0.22,22092,1622,624,249,0.113,No
5233,Medium,story,Travel,ES,JP,2025-11-14,12,0.82,35692,5453,2097,839,0.2351,Yes
5234,Medium,article,Technology,JA,BR,2025-02-04,16,0.77,75636,9052,3481,1392,0.1841,Yes
5235,Medium,story,Entertainment,PT,DE,2025-03-20,10,0.68,71023,7418,2853,1141,0.1607,Yes
5236,Medium,article,Business,ES,BR,2025-12-26,09,0.15,74636,7835,3013,1205,0.1615,Yes
5237,Medium,story,Food,FR,DE,2025-05-18,09,0.59,43024,2754,1059,423,0.0985,No
5238,Medium,article,Health,PT,MX,2025-07-28,06,0.52,69424,5796,2229,891,0.1285,Yes
5239,Medium,story,Sports,HI,JP,2025-09-16,09,-0.46,31529,3064,1178,471,0.1495,Yes
5240,Medium,story,Travel,ES,FR,2025-01-26,10,0.75,4673,470,181,72,0.155,Yes
5241,Medium,article,Sports,DE,BR,2025-07-08,10,0.78,23237,1929,742,296,0.1278,Yes
